date,region,product,revenue,quantity
2024-03-20,West,Starter,280.27,57
2025-03-11,South,Enterprise,1861.51,98
2024-04-30,East,Free Trial,0.0,51
2025-01-21,South,Student,41.95,67
2024-11-20,International,Pro,1336.6,28
2024-06-19,Central,Starter,427.94,72
2025-03-28,South,Enterprise,3584.15,72
2025-03-21,Central,Starter,61.38,47
2025-04-22,Central,Student,29.24,72
2024-07-14,South,Enterprise,1305.53,96
2024-01-11,East,Student,42.49,25
2024-01-06,International,Enterprise,1978.03,48
2024-09-16,International,Pro,949.48,5
2025-10-24,Central,Student,45.85,90
2025-12-22,Central,Enterprise,3313.72,74
2024-02-01,South,Free Trial,0.0,81
2025-04-10,South,Starter,263.05,83
2025-07-12,West,Pro,617.35,79
2025-12-31,East,Starter,441.91,17
2024-03-25,South,Pro,178.47,82
2025-12-28,West,Enterprise,938.64,70
2024-10-11,East,Free Trial,0.0,95
2024-01-18,Central,Enterprise,4539.81,22
2025-08-23,Central,Free Trial,0.0,2
2025-11-11,South,Student,85.39,86
2024-03-03,West,Starter,421.27,65
2024-05-31,Central,Pro,341.62,6
2024-10-09,International,Starter,359.92,53
2024-06-26,West,Enterprise,1731.93,45
2024-04-30,Central,Student,61.14,90
2024-03-29,International,Student,17.93,12
2024-07-05,West,Starter,192.88,81
2024-01-21,East,Pro,404.54,48
2025-04-16,West,Starter,188.5,88
2025-10-19,East,Starter,189.72,49
2025-12-23,Central,Starter,175.53,73
2024-11-19,South,Starter,425.87,35
2024-07-23,East,Enterprise,1667.09,57
2024-09-27,West,Student,41.96,47
2024-12-23,International,Student,84.66,88
2024-06-23,West,Free Trial,0.0,50
2024-06-08,International,Free Trial,0.0,27
2025-12-20,South,Enterprise,3407.04,88
2024-10-22,East,Enterprise,3648.44,65
2025-07-18,Central,Pro,818.58,27
2024-09-21,East,Student,33.48,15
2025-06-13,East,Student,22.58,76
2024-11-26,Central,Free Trial,0.0,49
2025-11-05,International,Pro,551.32,14
2025-10-06,Central,Pro,322.25,61
2024-12-08,Central,Pro,361.96,46
2024-11-09,East,Student,59.21,97
2024-01-23,South,Free Trial,0.0,59
2025-08-30,International,Student,75.79,61
2024-09-06,Central,Enterprise,3204.24,62
2025-11-25,South,Enterprise,680.58,30
2025-06-03,West,Student,48.33,35
2025-08-14,South,Free Trial,0.0,4
2024-06-16,International,Starter,465.06,77
2025-12-15,International,Starter,478.17,73
2024-05-22,East,Enterprise,4048.56,7
2024-04-02,Central,Starter,410.67,59
2025-02-09,East,Student,10.08,19
2024-07-24,East,Enterprise,1883.87,24
2024-08-29,East,Student,18.12,32
2024-06-06,International,Enterprise,522.25,21
2024-12-18,West,Student,59.48,51
2025-12-16,East,Student,70.16,60
2025-12-24,East,Pro,642.6,41
2024-05-16,South,Enterprise,4541.1,87
2025-03-10,International,Student,58.07,45
2025-05-15,International,Pro,410.37,78
2024-07-01,East,Enterprise,2130.26,65
2024-01-02,International,Free Trial,0.0,97
2025-02-11,West,Starter,112.14,25
2024-02-15,East,Enterprise,2459.3,44
2025-01-28,East,Student,23.57,40
2025-01-31,South,Pro,465.43,54
2024-07-02,East,Student,71.41,14
2025-04-21,West,Enterprise,3587.3,13
2025-11-02,South,Pro,325.24,17
2025-08-11,International,Student,71.77,2
2025-05-12,South,Student,79.42,39
2025-03-11,Central,Pro,945.09,58
2025-05-29,Central,Student,74.08,69
2025-01-08,West,Starter,491.33,69
2025-01-27,West,Starter,53.13,91
2025-08-27,Central,Starter,281.7,79
2025-04-10,South,Pro,750.67,6
2024-05-04,South,Student,43.04,77
2025-12-03,Central,Enterprise,2415.66,87
2024-10-30,West,Free Trial,0.0,35
2024-07-02,Central,Enterprise,2376.77,58
2024-11-28,Central,Pro,934.09,46
2024-02-07,International,Student,32.38,11
2025-07-01,West,Starter,377.05,82
2025-05-20,South,Enterprise,2054.24,59
2025-12-06,International,Starter,463.45,94
2025-06-20,International,Student,13.66,42
2025-01-16,West,Starter,324.21,93
2025-10-15,West,Student,56.14,93
2024-03-21,Central,Enterprise,2401.38,3
2024-07-07,Central,Pro,1271.59,56
2024-04-29,East,Free Trial,0.0,34
2024-11-06,International,Free Trial,0.0,70
2024-09-06,West,Enterprise,3080.01,28
2025-03-23,Central,Starter,174.58,86
2024-02-16,International,Student,91.88,87
2024-10-18,Central,Pro,670.06,3
2025-02-28,East,Enterprise,1701.74,77
2025-10-12,Central,Pro,409.85,3
2025-12-27,Central,Starter,78.68,37
2025-12-30,International,Student,62.91,82
2025-09-01,Central,Free Trial,0.0,50
2025-05-02,International,Pro,580.13,41
2024-12-20,South,Starter,257.88,96
2025-05-25,East,Free Trial,0.0,90
2024-06-23,South,Enterprise,2313.22,85
2025-08-08,West,Student,60.52,45
2024-03-26,East,Free Trial,0.0,48
2024-11-07,Central,Enterprise,2531.75,60
2024-01-31,East,Free Trial,0.0,75
2024-06-19,International,Enterprise,3042.02,54
2024-01-24,Central,Free Trial,0.0,96
2025-05-17,East,Student,92.91,17
2025-01-22,International,Pro,235.77,28
2024-08-04,West,Free Trial,0.0,38
2024-07-01,East,Student,59.51,46
2024-08-10,South,Free Trial,0.0,36
2024-11-23,Central,Pro,1029.93,88
2025-10-10,Central,Free Trial,0.0,69
2025-06-29,South,Starter,436.58,64
2025-04-20,Central,Student,24.13,23
2025-02-13,Central,Pro,845.73,43
2025-04-20,East,Pro,636.69,84
2025-03-04,South,Student,27.0,4
2025-09-25,East,Starter,324.37,65
2024-03-23,International,Free Trial,0.0,94
2025-02-22,West,Enterprise,3244.16,22
2025-08-05,South,Pro,1432.58,3
2025-09-07,South,Free Trial,0.0,66
2024-07-16,East,Student,43.22,31
2024-06-28,South,Starter,195.23,38
2024-03-07,West,Starter,309.92,59
2024-09-07,International,Student,99.07,23
2025-04-17,International,Pro,1225.16,43
2024-06-12,East,Student,74.98,9
2024-01-08,West,Student,88.04,61
2025-01-29,West,Student,96.18,92
2025-07-04,West,Free Trial,0.0,83
2025-06-30,West,Student,53.27,93
2024-03-02,Central,Student,84.55,93
2024-02-10,Central,Student,74.5,66
2025-10-06,South,Student,80.87,14
2024-05-29,Central,Free Trial,0.0,97
2024-04-24,East,Enterprise,2358.02,44
2024-05-25,East,Student,28.91,13
2024-12-03,West,Student,90.93,63
2024-09-07,Central,Enterprise,1828.81,57
2024-12-04,South,Enterprise,3057.04,77
2024-02-06,East,Starter,284.8,4
2024-08-14,Central,Free Trial,0.0,47
2025-12-31,Central,Enterprise,4751.56,21
2025-08-04,Central,Student,74.18,87
2024-10-28,East,Starter,115.94,38
2025-01-28,Central,Starter,62.6,28
2025-08-20,Central,Starter,312.91,34
2025-01-07,International,Free Trial,0.0,52
2025-05-03,International,Starter,487.58,83
2024-06-08,International,Free Trial,0.0,41
2025-06-19,Central,Student,87.89,63
2025-10-25,East,Free Trial,0.0,62
2024-06-28,South,Student,11.28,9
2024-12-16,East,Enterprise,1428.93,20
2024-10-11,International,Pro,1010.0,46
2025-05-25,South,Free Trial,0.0,82
2024-01-13,International,Starter,383.62,47
2025-11-11,West,Student,66.38,43
2025-06-03,West,Enterprise,2989.78,69
2025-07-04,West,Pro,725.29,67
2024-09-10,East,Enterprise,4087.71,24
2025-12-07,East,Starter,360.34,59
2024-06-30,West,Free Trial,0.0,35
2025-07-19,Central,Pro,1140.35,94
2024-03-06,East,Free Trial,0.0,39
2024-03-03,East,Starter,159.77,98
2025-08-18,South,Student,18.84,7
2024-11-22,West,Starter,265.23,57
2024-03-26,South,Starter,94.94,76
2024-08-08,International,Student,37.0,2
2025-08-18,South,Pro,1107.97,57
2025-10-20,East,Free Trial,0.0,82
2025-09-21,South,Pro,452.45,53
2025-09-07,Central,Student,66.8,43
2025-06-03,South,Free Trial,0.0,37
2025-10-22,Central,Enterprise,4402.67,32
2024-12-15,Central,Free Trial,0.0,65
2024-11-12,South,Pro,1468.12,24
2025-05-14,West,Enterprise,4520.15,66
2025-04-26,South,Starter,130.46,98
2025-03-18,Central,Pro,1395.41,57
2024-12-16,International,Starter,137.12,14
2024-08-25,East,Enterprise,2758.01,41
2025-06-27,South,Pro,1058.64,79
2024-08-03,International,Starter,195.69,25
2025-02-09,East,Starter,324.56,21
2024-11-29,International,Student,68.81,54
2024-10-02,East,Enterprise,2623.92,39
2025-01-14,East,Enterprise,2001.75,46
2024-11-18,South,Enterprise,2413.84,51
2025-03-03,West,Student,44.94,53
2024-12-28,East,Student,79.03,3
2025-12-22,East,Starter,347.92,33
2024-10-28,Central,Pro,550.58,49
2024-11-29,International,Free Trial,0.0,95
2024-07-23,East,Free Trial,0.0,65
2025-03-26,Central,Pro,204.2,21
2024-11-29,South,Free Trial,0.0,61
2024-02-17,South,Student,32.49,78
2025-08-23,South,Pro,242.02,82
2024-12-16,Central,Free Trial,0.0,48
2025-03-24,Central,Pro,760.58,96
2024-03-16,Central,Student,84.19,20
2025-08-26,Central,Free Trial,0.0,26
2025-07-29,West,Student,32.07,74
2025-07-13,Central,Free Trial,0.0,68
2024-10-25,West,Starter,397.45,9
2025-12-17,Central,Enterprise,4572.97,58
2024-08-07,East,Enterprise,2607.47,59
2025-01-05,Central,Starter,354.95,91
2024-09-22,Central,Free Trial,0.0,96
2024-01-24,East,Pro,999.14,55
2025-02-09,South,Pro,1264.34,8
2025-06-08,Central,Pro,892.0,5
2025-05-31,Central,Free Trial,0.0,63
2024-10-16,International,Enterprise,3354.68,95
2024-03-18,International,Pro,1463.92,100
2024-04-25,International,Starter,409.37,12
2025-08-10,South,Free Trial,0.0,84
2024-07-14,West,Student,83.6,60
2025-04-07,East,Enterprise,828.62,83
2025-08-12,Central,Student,57.49,89
2025-03-18,West,Student,185.19,1
2025-09-30,South,Pro,111.95,42
2025-03-13,East,Enterprise,4350.09,75
2025-11-21,Central,Free Trial,0.0,59
2025-10-31,East,Free Trial,0.0,46
2025-08-13,East,Starter,397.85,27
2024-11-11,East,Pro,136.71,78
2024-02-10,East,Free Trial,0.0,45
2024-03-11,Central,Enterprise,4678.09,85
2024-08-01,East,Enterprise,1234.8,35
2024-08-26,East,Enterprise,622.83,57
2024-05-06,South,Pro,721.53,96
2024-08-01,South,Pro,725.54,52
2024-07-22,East,Student,63.12,16
2024-04-05,East,Free Trial,0.0,75
2025-06-12,West,Starter,390.47,16
2025-05-15,International,Enterprise,3873.57,41
2025-03-01,East,Starter,493.32,65
2025-01-03,South,Enterprise,2789.31,59
2024-01-17,West,Student,82.31,52
2024-04-12,Central,Enterprise,4755.79,9
2025-03-20,Central,Starter,499.87,11
2025-10-28,South,Student,11.43,36
2025-10-24,Central,Pro,297.03,32
2024-06-30,International,Pro,279.13,20
2024-05-23,South,Pro,185.65,27
2025-11-07,Central,Enterprise,3279.0,21
2025-03-05,East,Starter,471.33,20
2025-11-15,East,Enterprise,4455.85,15
2024-06-15,West,Student,28.37,52
2025-10-02,Central,Enterprise,3298.61,4
2024-01-27,Central,Pro,1344.35,5
2024-05-27,South,Pro,855.26,98
2025-09-04,International,Starter,121.18,2
2024-12-23,East,Pro,687.84,9
2024-04-25,South,Student,98.5,69
2025-03-26,East,Free Trial,0.0,82
2024-01-01,Central,Student,52.25,33
2024-05-11,Central,Free Trial,0.0,47
2025-09-20,West,Student,54.35,74
2024-07-19,East,Starter,281.63,19
2024-08-18,West,Pro,1104.18,37
2025-09-21,West,Starter,151.8,24
2025-11-06,Central,Enterprise,3697.07,60
2025-11-15,International,Free Trial,0.0,67
2025-08-14,Central,Starter,197.57,48
2025-11-08,East,Free Trial,0.0,95
2024-02-05,South,Pro,1211.87,24
2024-01-15,East,Pro,1269.53,31
2024-06-14,South,Enterprise,552.71,62
2025-05-10,Central,Starter,332.92,74
2025-02-19,South,Starter,253.94,34
2025-07-12,South,Pro,1142.94,84
2025-06-10,Central,Enterprise,4985.09,24
2024-09-18,Central,Student,79.48,59
2025-11-10,West,Enterprise,3934.71,34
2024-03-05,Central,Student,67.81,70
2024-05-09,West,Starter,488.79,15
2024-05-03,International,Enterprise,1068.35,45
2024-11-10,South,Student,59.8,11
2025-05-31,East,Student,83.8,66
2024-07-18,East,Starter,399.16,26
2024-12-28,International,Free Trial,0.0,100
2024-06-04,International,Free Trial,0.0,68
2024-02-18,International,Enterprise,2927.56,89
2025-06-27,East,Enterprise,1214.37,88
2024-06-18,International,Starter,429.46,97
2024-06-04,International,Free Trial,0.0,55
2024-07-26,Central,Pro,1442.68,52
2024-10-30,South,Free Trial,0.0,54
2025-05-02,South,Enterprise,1112.54,39
2024-01-01,West,Enterprise,3687.53,86
2024-11-15,East,Free Trial,0.0,77
2024-03-09,West,Student,22.63,62
2024-06-13,East,Student,80.77,83
2025-03-05,South,Free Trial,0.0,25
2024-09-11,Central,Pro,416.83,36
2024-05-23,South,Pro,1116.37,75
2025-11-19,East,Starter,249.52,87
2024-10-09,Central,Pro,991.46,67
2024-11-14,International,Pro,1180.32,77
2025-04-27,East,Student,36.89,16
2025-07-08,International,Student,23.83,97
2024-12-15,Central,Pro,634.1,33
2024-04-25,South,Student,62.65,91
2025-12-09,South,Enterprise,1510.85,14
2024-03-31,International,Free Trial,0.0,47
2024-09-04,South,Student,47.95,82
2024-04-17,Central,Enterprise,4571.29,82
2025-06-04,Central,Student,70.03,33
2024-12-31,West,Pro,241.58,63
2024-09-05,International,Student,29.92,56
2025-11-12,Central,Pro,1496.22,91
2025-05-14,International,Free Trial,0.0,73
2025-01-19,International,Free Trial,0.0,86
2025-01-26,West,Free Trial,0.0,14
2025-08-27,West,Free Trial,0.0,13
2024-04-30,East,Enterprise,3110.55,91
2025-09-10,South,Student,74.65,6
2024-12-21,South,Student,61.6,67
2024-02-08,South,Student,70.22,4
2024-08-09,International,Starter,60.86,43
2024-04-11,Central,Student,82.17,94
2025-04-12,Central,Enterprise,4182.66,45
2024-12-26,East,Enterprise,2507.03,7
2024-11-28,South,Enterprise,3958.75,21
2024-08-02,International,Free Trial,0.0,83
2024-11-25,South,Enterprise,4014.36,23
2025-05-26,West,Enterprise,2083.12,69
2024-08-21,Central,Enterprise,955.84,93
2024-04-02,South,Enterprise,3298.1,82
2024-07-09,South,Starter,169.11,91
2025-05-12,Central,Enterprise,4126.54,47
2024-06-12,East,Enterprise,571.67,25
2025-08-18,Central,Free Trial,0.0,90
2025-10-19,International,Enterprise,3905.47,69
2024-07-01,South,Free Trial,0.0,90
2024-03-18,East,Pro,226.76,77
2025-11-10,South,Enterprise,1155.94,44
2025-06-29,Central,Student,21.97,50
2024-04-16,Central,Free Trial,0.0,73
2024-03-25,Central,Starter,249.14,6
2024-09-08,International,Starter,350.38,36
2024-01-27,South,Starter,424.96,29
2024-09-08,East,Student,68.31,28
2024-05-28,West,Enterprise,1596.56,3
2025-09-18,South,Student,47.31,71
2025-08-04,East,Student,26.75,67
2025-08-17,South,Free Trial,0.0,50
2024-09-24,Central,Enterprise,2440.92,47
2024-08-28,Central,Free Trial,0.0,46
2024-03-19,East,Enterprise,4369.75,90
2024-09-09,International,Free Trial,0.0,17
2024-04-08,International,Student,58.18,14
2025-09-10,East,Enterprise,3729.04,83
2025-07-21,East,Student,34.22,7
2025-04-16,International,Student,54.74,56
2024-03-07,East,Pro,883.94,72
2025-10-27,West,Enterprise,2644.82,91
2024-05-31,West,Enterprise,794.36,93
2024-10-09,International,Enterprise,4763.08,94
2024-01-29,International,Student,48.77,98
2024-05-16,South,Starter,347.81,40
2025-07-05,Central,Enterprise,1546.54,66
2025-02-20,East,Free Trial,0.0,88
2025-08-23,Central,Pro,1459.24,7
2025-12-30,Central,Free Trial,0.0,16
2024-03-13,International,Pro,841.68,94
2024-06-14,East,Starter,490.9,100
2024-07-02,East,Pro,1009.17,64
2024-05-02,Central,Pro,231.83,52
2025-08-10,South,Student,44.32,61
2024-05-21,Central,Starter,93.14,46
2024-06-30,South,Enterprise,2748.57,24
2024-09-23,South,Starter,151.99,83
2025-10-10,West,Enterprise,2532.77,13
2025-06-20,Central,Pro,1331.02,8
2025-07-24,West,Enterprise,929.71,1
2025-06-25,West,Pro,557.6,40
2024-01-29,International,Free Trial,0.0,48
2024-03-12,East,Starter,336.42,64
2024-07-05,International,Starter,489.1,13
2025-11-30,East,Free Trial,0.0,48
2025-08-10,East,Student,73.57,99
2024-06-30,International,Starter,416.46,57
2024-02-01,International,Pro,1409.41,16
2024-11-15,Central,Pro,588.68,24
2025-08-27,International,Starter,455.1,64
2024-07-16,International,Starter,498.8,44
2025-04-10,International,Student,80.57,15
2025-11-15,International,Pro,573.68,47
2024-05-24,East,Student,26.95,52
2024-02-12,Central,Pro,1383.25,62
2025-11-06,International,Pro,1286.88,12
2025-11-10,Central,Free Trial,0.0,73
2025-08-11,International,Free Trial,0.0,51
2025-07-13,East,Enterprise,1941.42,58
2024-07-21,Central,Student,46.38,49
2024-03-25,South,Pro,787.74,42
2025-07-28,South,Free Trial,0.0,50
2024-11-09,South,Enterprise,3968.79,90
2024-02-26,International,Pro,363.31,12
2024-11-10,International,Free Trial,0.0,70
2024-06-26,Central,Pro,848.01,7
2024-11-06,South,Starter,208.29,69
2024-02-23,South,Free Trial,0.0,68
2024-07-01,International,Enterprise,3565.1,6
2024-08-07,West,Student,95.5,29
2025-12-30,Central,Pro,1099.65,64
2024-07-30,International,Free Trial,0.0,2
2024-02-16,South,Starter,455.14,15
2024-10-24,West,Starter,346.82,43
2024-06-30,South,Starter,217.3,52
2024-02-15,East,Starter,319.44,80
2025-11-15,Central,Student,71.24,91
2025-10-03,Central,Starter,473.12,84
2024-10-06,South,Pro,682.24,53
2025-01-21,Central,Starter,417.53,63
2024-09-16,International,Pro,977.15,51
2024-02-12,South,Starter,348.33,29
2024-03-13,West,Pro,322.49,63
2024-03-09,East,Free Trial,0.0,42
2024-06-20,Central,Student,35.63,37
2024-10-18,International,Enterprise,988.21,16
2025-02-08,East,Pro,876.65,64
2024-07-24,East,Free Trial,0.0,5
2025-04-25,South,Pro,255.97,5
2025-02-01,East,Pro,1167.56,9
2024-09-04,South,Free Trial,0.0,48
2025-03-24,East,Student,63.73,6
2025-11-09,International,Starter,395.85,93
2024-11-21,West,Free Trial,0.0,2
2024-06-05,Central,Enterprise,4648.28,45
2025-04-18,East,Pro,647.84,20
2024-10-25,International,Pro,415.33,81
2024-07-18,Central,Student,12.28,57
2024-03-12,East,Free Trial,0.0,68
2024-10-21,International,Starter,114.51,41
2024-02-28,West,Pro,673.89,69
2024-01-18,International,Starter,375.84,42
2025-01-14,West,Starter,455.68,88
2024-08-27,West,Student,10.31,8
2025-01-31,International,Pro,1299.8,98
2025-10-05,West,Free Trial,0.0,70
2024-03-16,West,Student,94.35,83
2025-01-30,Central,Free Trial,0.0,50
2025-04-05,East,Student,65.13,45
2025-10-13,South,Student,92.75,20
2025-04-10,International,Enterprise,1507.28,37
2025-10-14,East,Student,99.92,21
2025-01-11,West,Student,82.49,19
2024-02-13,South,Student,73.96,70
2024-08-20,South,Starter,428.06,46
2024-08-01,South,Student,89.53,59
2025-04-08,South,Student,51.72,44
2024-11-29,South,Starter,375.49,27
2024-09-08,East,Starter,305.77,94
2025-11-06,International,Enterprise,4551.59,71
2025-02-22,Central,Enterprise,1460.81,19
2025-04-26,West,Free Trial,0.0,84
2025-04-08,Central,Free Trial,0.0,53
2024-02-22,East,Starter,201.96,21
2025-11-06,South,Free Trial,0.0,56
2024-07-03,South,Pro,1071.56,50
2025-08-04,East,Enterprise,4926.35,88
2025-07-30,East,Student,61.76,26
2024-06-03,South,Enterprise,2608.61,95
2024-05-13,South,Enterprise,3246.61,98
2025-09-19,International,Pro,1046.67,9
2024-03-28,West,Pro,1388.24,7
2024-12-05,West,Enterprise,4692.03,46
2024-07-26,East,Starter,188.4,9
2025-01-06,International,Enterprise,3125.52,58
2025-05-01,Central,Starter,180.38,13
2025-07-29,East,Starter,123.47,16
2025-06-29,International,Student,24.25,71
2025-10-05,South,Enterprise,3604.84,32
2024-04-26,East,Student,18.74,6
2024-05-18,South,Student,44.14,22
2024-01-21,International,Enterprise,4689.24,75
2025-08-08,East,Student,90.46,63
2025-11-18,International,Enterprise,4485.22,11
2025-01-13,West,Starter,110.72,39
2025-11-24,South,Starter,99.94,86
2024-07-20,Central,Enterprise,3701.34,11
2024-12-29,International,Student,11.44,76
2025-03-03,East,Enterprise,4330.64,25
2025-06-09,Central,Free Trial,0.0,4
2025-05-16,Central,Starter,73.4,31
2025-12-18,Central,Enterprise,2520.19,56
2024-12-11,West,Enterprise,3874.99,98
